FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,187000.00,50800.00,239,8.20,254000.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CONTINENTAL,BANCO,253200.00,66000.00,240,9.20,330000.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,189960.00,51540.00,240,9.09,257700.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,187080.00,50820.00,300,9.20,254100.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,220042.01,58387.56,240,8.97,291938.57,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,230229.90,58736.18,240,8.77,302634.57,20230811
20220930,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,192369.60,52140.00,240,8.69,260700.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,320465.50,35605.50,240,8.00,356055.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,139806.95,41200.00,120,9.20,206000.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,217710.00,25990.00,240,8.86,259900.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,210440.00,56660.00,240,8.79,283300.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,INTERBANK,BANCO,293394.65,72600.00,240,8.71,363000.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,210610.50,25200.00,240,9.80,252000.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,265333.25,31280.00,240,8.86,312800.00,20230811
20220930,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,253177.65,47535.00,204,8.80,316900.00,20230811
20220930,NCMV,PIURA,PIURA,CASTILLA,200104,INTERBANK,BANCO,132926.00,39482.00,240,10.24,197408.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,113590.00,15400.00,180,9.74,153990.00,20230811
20220930,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,INTERBANK,BANCO,139400.00,60000.00,120,9.29,219000.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,INTERBANK,BANCO,116900.00,26500.00,120,9.66,163000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,INTERBANK,BANCO,137500.00,31000.00,180,9.47,193500.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,166003.30,33705.00,240,9.10,224700.00,20230811
20220930,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,171596.55,21650.00,240,9.02,216500.00,20230811
20220930,NCMV,PIURA,PAITA,TAMARINDO,200506,CMAC HUANCAYO,CMAC,50000.00,17000.00,120,12.15,92700.00,20230811
20220930,NCMV,PIURA,SULLANA,MARCAVELICA,200605,CMAC HUANCAYO,CMAC,50000.00,15000.00,72,12.15,90700.00,20230811
20220930,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,44300.00,20000.00,60,12.05,90000.00,20230811
20220930,NCMV,CAJAMARCA,JAEN,JAEN,060801,CMAC HUANCAYO,CMAC,82100.00,11500.00,240,10.80,115000.00,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CMAC HUANCAYO,CMAC,44300.00,20000.00,120,12.05,90000.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,247702.00,46572.00,228,8.50,310474.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,101888.00,31722.00,180,9.50,158610.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,177500.00,22500.00,240,9.50,225000.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,110380.00,58020.00,180,8.27,193400.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,113590.00,15400.00,180,8.40,153990.00,20230811
20220930,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,159990.00,32000.00,240,8.40,216990.00,20230811
20220930,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,137270.00,18030.00,120,8.40,180300.00,20230811
20220930,NCMV,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,CREDITO,BANCO,166000.00,46400.00,180,9.00,232000.00,20230811
20220930,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,115500.00,29900.00,180,9.60,165000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,171290.00,21810.00,240,8.40,218100.00,20230811
20220930,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CREDITO,BANCO,108200.00,30000.00,120,8.60,163200.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,CREDITO,BANCO,170204.00,46601.00,120,9.50,233005.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,169255.00,21584.00,120,9.89,215839.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,107300.00,14700.00,120,8.80,147000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,72100.00,16500.00,240,10.50,110000.00,20230811
20220930,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,324940.00,139260.00,280,7.85,464200.00,20230811
20220930,NCMV,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,CREDITO,BANCO,274500.00,30500.00,240,9.50,305000.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,320509.60,80127.40,240,8.40,400637.00,20230811
20220930,NCMV,LIMA,LIMA,SAN ISIDRO,150131,CREDITO,BANCO,364800.00,91200.00,240,9.30,456000.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,292578.50,51631.50,240,8.80,344210.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,331740.00,36860.00,300,8.50,368600.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,296383.39,98794.46,240,8.80,395177.85,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,245350.78,29061.22,240,8.40,290612.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,317573.45,35285.94,240,8.80,352859.39,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,245851.20,29116.80,240,7.99,291168.00,20230811
20220930,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,342608.40,38067.60,240,8.70,380676.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,395038.80,43893.20,280,7.90,438932.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,115500.00,29900.00,180,9.60,165000.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,279233.50,119671.50,240,8.50,398905.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,230895.00,43605.00,240,11.47,290700.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,311808.67,34645.41,180,8.80,346454.08,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,92857.00,13343.00,180,9.45,133000.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANBIF,BANCO,277884.66,69471.16,300,9.58,347355.82,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,BANBIF,BANCO,213674.00,40566.00,240,9.20,270440.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,369628.00,47292.00,300,8.99,416920.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,351912.00,112288.00,240,9.35,464200.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,193916.90,85050.10,240,9.25,295167.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANBIF,BANCO,388627.20,43180.80,240,8.30,431808.00,20230811
20220930,NCMV,ICA,ICA,LA TINGUINIA,110102,BANBIF,BANCO,128182.00,17021.00,240,9.45,170203.00,20230811
20220930,NCMV,LIMA,LIMA,LINCE,150116,BANBIF,BANCO,274590.00,32310.00,300,8.30,323100.00,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,88200.00,20000.00,240,8.70,135000.00,20230811
20220930,NCMV,TACNA,TACNA,CRNEL. GREGORIO ALBARRACIN LANCHIPA,230110,CMAC AREQUIPA,CMAC,98600.00,17049.60,228,10.95,137049.60,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,YURA,040128,CMAC AREQUIPA,CMAC,115400.00,15000.00,228,10.95,150000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,119900.00,16100.00,240,8.90,161000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,121740.00,28900.00,240,9.50,175640.00,20230811
20220930,NCMV,ICA,ICA,LA TINGUINIA,110102,EDPYME MICASITA,EDPYME,144200.00,18800.00,240,12.50,188000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,63490.00,30000.00,240,10.00,120290.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,57200.00,36000.00,120,9.00,120000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,140000.00,60100.00,240,9.80,225100.00,20230811
20220930,NCMV,ICA,ICA,LA TINGUINIA,110102,EDPYME MICASITA,EDPYME,115580.00,15620.00,180,10.50,156200.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,SCOTIABANK,BANCO,225145.65,80000.00,300,8.10,321345.65,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,240300.00,28500.00,300,7.70,285000.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,SCOTIABANK,BANCO,338000.00,100000.00,240,9.10,438000.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,SCOTIABANK,BANCO,327419.00,36400.00,300,7.70,363819.00,20230811
20220930,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,SCOTIABANK,BANCO,417600.00,46400.00,300,8.60,464000.00,20230811
20220930,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,SCOTIABANK,BANCO,274000.00,52800.00,300,8.60,343000.00,20230811
20220930,NCMV,LIMA,LIMA,LINCE,150116,SCOTIABANK,BANCO,398848.00,44316.48,300,8.10,443164.48,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,SCOTIABANK,BANCO,232700.00,51500.00,240,8.60,295000.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,SCOTIABANK,BANCO,273060.00,31540.00,300,8.60,315400.00,20230811
20220930,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,SCOTIABANK,BANCO,347200.00,86800.00,300,8.60,434000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,SCOTIABANK,BANCO,370972.40,92743.10,300,7.70,463715.50,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,324090.00,36010.00,300,8.10,360100.00,20230811
20220930,NCMV,CALLAO,CALLAO,VENTANILLA,070106,SCOTIABANK,BANCO,172000.00,16400.00,300,9.10,208000.00,20230811
20220930,NCMV,LIMA,LIMA,BRENIA,150105,SCOTIABANK,BANCO,288000.00,33200.00,300,8.60,332000.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,CMAC CUSCO,CMAC,58800.00,117600.00,120,11.88,196000.00,20230811
20220930,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CMAC CUSCO,CMAC,149400.00,61000.00,120,10.95,230000.00,20230811
20220930,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,119900.00,16100.00,240,9.50,161000.00,20230811
20220930,NCMV,ICA,CHINCHA,SUNAMPE,110210,BANCO PICHINCHA,BANCO,55300.00,9000.00,240,10.20,90000.00,20230811
20220930,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,56015.20,79984.80,60,9.80,161000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,113000.00,37000.00,120,9.80,175000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,119838.00,35162.00,240,9.80,180000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,91000.00,45000.00,120,8.50,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,103800.00,32200.00,192,8.50,161000.00,20230811
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,BANCO PICHINCHA,BANCO,97500.00,27500.00,300,9.60,150000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,BANCO PICHINCHA,BANCO,88920.00,28480.00,240,9.70,142400.00,20230811
20220930,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,BANCO PICHINCHA,BANCO,74810.00,10690.00,180,10.00,106900.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,99679.10,18852.90,240,10.50,143532.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,100000.00,36000.00,180,8.30,161000.00,20230811
20220930,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,BANCO PICHINCHA,BANCO,78600.00,20000.00,240,10.00,120000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,119890.00,16100.00,180,9.80,160990.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,YURA,040128,BANCO PICHINCHA,BANCO,96500.00,13700.00,240,9.80,137000.00,20230811
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,BANCO PICHINCHA,BANCO,121250.00,16250.00,240,9.60,162500.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,105890.00,23100.00,240,10.00,153990.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,81200.00,12000.00,240,8.50,120000.00,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,164900.00,21100.00,240,9.40,211000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,103800.00,32200.00,240,8.30,161000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,179588.90,22732.10,300,8.90,227321.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,62640.00,30560.00,240,8.50,120000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,67800.00,20000.00,180,10.50,109200.00,20230811
20220930,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,150940.00,19310.00,240,9.50,193100.00,20230811
20220930,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,119900.00,16100.00,240,9.20,161000.00,20230811
20220930,NCMV,CALLAO,CALLAO,CALLAO,070101,BANCO PICHINCHA,BANCO,139600.00,22600.00,240,8.80,187200.00,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,84860.00,26565.00,180,10.00,132825.00,20230811
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,BANCO PICHINCHA,BANCO,115000.00,20000.00,240,9.60,160000.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,YURA,040128,BANCO PICHINCHA,BANCO,117032.00,47956.00,240,9.70,189988.00,20230811
20220930,NCMV,ICA,CHINCHA,SUNAMPE,110210,BANCO PICHINCHA,BANCO,52700.00,14600.00,180,10.00,93000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,63190.00,20000.00,120,9.50,109990.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,BANCO PICHINCHA,BANCO,96592.00,30398.00,216,9.60,151990.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,95786.60,20087.40,120,10.50,140874.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,103800.00,32200.00,180,8.50,161000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,93386.60,22487.40,240,10.50,140874.00,20230811
20220930,NCMV,ICA,CHINCHA,CHINCHA ALTA,110201,BANCO PICHINCHA,BANCO,83900.00,11700.00,240,10.20,117000.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,98990.00,30000.00,240,10.50,153990.00,20230811
20220930,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,121800.00,16100.00,240,9.50,161000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,86971.85,19128.15,200,10.50,132900.00,20230811
20220930,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,BANCO PICHINCHA,BANCO,75600.00,33000.00,120,10.20,130000.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,BANCO PICHINCHA,BANCO,249300.00,67500.00,180,9.20,333000.00,20230811
20220930,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANCO PICHINCHA,BANCO,315000.00,35000.00,240,8.00,350000.00,20230811
20220930,NCMV,ICA,ICA,ICA,110101,BANCO PICHINCHA,BANCO,172300.00,56500.00,240,10.50,245000.00,20230811
20220930,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANCO PICHINCHA,BANCO,323240.00,48100.00,240,8.00,371340.00,20230811
20220930,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,BANCO PICHINCHA,BANCO,266788.80,49939.20,240,8.00,332928.00,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,238950.00,45250.00,300,9.70,295000.00,20230811
20220930,NCMV,LIMA,LIMA,SAN ISIDRO,150131,BANCO PICHINCHA,BANCO,293006.70,34356.30,240,8.30,343563.00,20230811
20220930,NCMV,LIMA,LIMA,SURQUILLO,150141,BANCO PICHINCHA,BANCO,225540.00,42660.00,240,8.50,284400.00,20230811
20220930,FCTP,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,35892.50,4007.50,240,14.00,80150.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,96000.00,40000.00,72,8.59,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,68190.00,20000.00,240,8.25,114990.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,69490.00,50000.00,120,8.59,144490.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,89690.00,13000.00,120,8.59,129490.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,119900.00,16100.00,180,8.00,161000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,61200.00,35400.00,60,9.50,118000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,142900.00,50000.00,300,7.35,217900.00,20230811
20220930,NCMV,LIMA,LIMA,VILLA EL SALVADOR,150142,CONTINENTAL,BANCO,100400.00,20000.00,180,8.80,140000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,87700.00,48300.00,120,8.00,161000.00,20230811
20220930,NCMV,LIMA,LIMA,ATE,150103,CONTINENTAL,BANCO,133315.00,26985.00,300,9.12,179900.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,125400.00,50000.00,240,9.40,195000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,69190.00,40000.00,72,8.59,135990.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,96000.00,40000.00,120,8.00,161000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,120620.00,16180.00,260,8.25,161800.00,20230811
20220930,NCMV,CAJAMARCA,CAJAMARCA,CAJAMARCA,060101,CONTINENTAL,BANCO,118100.00,15300.00,120,9.12,153000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,63190.00,20000.00,300,8.59,109990.00,20230811
20220930,NCMV,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,CONTINENTAL,BANCO,166400.00,40000.00,180,9.12,226000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,84200.00,9000.00,240,8.00,120000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,112675.00,10725.00,180,9.12,143000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,73190.00,15000.00,240,7.99,114990.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,116300.00,15700.00,240,8.50,157000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,73690.00,15000.00,300,8.59,115490.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,81461.00,12029.00,120,8.59,120290.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,133400.00,40000.00,260,8.59,198400.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,102690.00,15300.00,300,8.59,142990.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,81461.00,12029.00,180,8.59,120290.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,177590.00,22510.00,300,7.35,225100.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,118905.00,25395.00,132,8.59,169300.00,20230811
20220930,NCMV,AREQUIPA,AREQUIPA,YURA,040128,CONTINENTAL,BANCO,70200.00,40837.00,238,9.20,137837.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,81461.00,12029.00,240,8.85,120290.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,110000.00,20000.00,240,5.99,155000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,152400.00,40000.00,240,7.99,217400.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,84200.00,9000.00,180,8.00,120000.00,20230811
20220930,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,80500.00,42900.00,180,9.50,143000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,105491.00,14499.00,120,7.99,144990.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,231290.00,80100.00,240,8.59,327590.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,CONTINENTAL,BANCO,415800.00,46200.00,240,8.80,462000.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,383823.00,42647.00,156,8.60,426470.00,20230811
20220930,NCMV,LIMA,LIMA,SURQUILLO,150141,CONTINENTAL,BANCO,364723.44,41035.93,228,7.70,405759.37,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,231300.00,27500.00,240,8.00,275000.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,358700.00,63300.00,240,8.50,422000.00,20230811
20220930,NCMV,LIMA,LIMA,BARRANCO,150104,CONTINENTAL,BANCO,387000.00,43000.00,252,8.40,430000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,281970.00,33130.00,180,7.35,331300.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,302519.00,41481.00,239,8.00,344000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,157800.00,40000.00,240,7.35,222800.00,20230811
20220930,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CONTINENTAL,BANCO,295000.00,100000.00,261,8.70,395000.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,248850.00,29450.00,240,8.59,294500.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,273872.00,50000.00,276,8.50,340072.00,20230811
20220930,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,186300.00,60000.00,180,7.99,262500.00,20230811
20220930,NCMV,LIMA,LIMA,JESUS MARIA,150113,CONTINENTAL,BANCO,311777.00,34642.00,239,8.60,346419.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,274590.00,32310.00,240,8.10,323100.00,20230811
20220930,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,244473.75,28963.75,180,8.60,289637.50,20230811
20220930,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,64213.00,38987.00,240,10.00,130000.00,20230811
20220930,NCMV,LIMA,CANIETE,CHILCA,150505,CMAC ICA,CMAC,54000.00,77000.00,180,10.70,156000.00,20230811
